Timestamp, Temperature (ÂºC), Error,  Output power (W), PWM output, Current, PWM / Current
17:49:04.470, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:05.486, 32.73, -2.73, -54.73, 0, -0.00, 0.00
17:49:06.500, 32.73, -2.73, -54.50, 0, 0.04, 0.00
17:49:07.517, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:08.556, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:09.587, 32.74, -2.74, -54.82, 0, -0.00, 0.00
17:49:10.581, 32.73, -2.73, -54.47, 0, -0.00, 0.00
17:49:11.616, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:12.638, 32.73, -2.73, -54.64, 0, 0.04, 0.00
17:49:13.665, 32.73, -2.73, -54.53, 0, -0.00, 0.00
17:49:14.689, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:15.719, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:16.729, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:17.761, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:18.762, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:19.792, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:20.805, 32.73, -2.73, -54.73, 0, -0.00, 0.00
17:49:21.840, 32.73, -2.73, -54.50, 0, -0.00, 0.00
17:49:22.878, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:23.905, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:24.915, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:25.930, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:26.953, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:27.974, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:28.992, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:30.006, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:31.040, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:32.062, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:33.082, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:34.095, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:35.132, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:36.165, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:37.182, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:38.197, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:39.237, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:40.252, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:41.274, 32.72, -2.72, -54.29, 0, 0.04, 0.00
17:49:42.307, 32.73, -2.73, -54.64, 0, -0.00, 0.00
17:49:43.327, 32.72, -2.72, -54.29, 0, -0.00, 0.00
17:49:44.322, 32.69, -2.69, -53.49, 0, -0.00, 0.00
17:49:45.349, 32.70, -2.70, -54.23, 0, 0.04, 0.00
17:49:46.371, 32.70, -2.70, -53.90, 0, -0.00, 0.00
17:49:47.395, 32.71, -2.71, -54.23, 0, -0.00, 0.00
17:49:48.417, 32.71, -2.71, -54.23, 0, -0.00, 0.00
17:49:49.436, 32.68, -2.68, -53.31, 0, -0.00, 0.00
17:49:50.464, 32.68, -2.68, -53.52, 0, -0.00, 0.00
17:49:51.488, 32.68, -2.68, -53.55, 0, -0.00, 0.00
17:49:52.513, 32.67, -2.67, -53.46, 0, -0.00, 0.00
17:49:53.535, 32.66, -2.66, -53.13, 0, -0.00, 0.00
17:49:54.562, 32.67, -2.67, -53.61, 0, -0.00, 0.00
17:49:55.584, 32.64, -2.64, -52.42, 0, -0.00, 0.00
17:49:56.610, 32.64, -2.64, -52.96, 0, 0.04, 0.00
17:49:57.637, 32.65, -2.65, -52.99, 0, -0.00, 0.00
17:49:58.654, 32.63, -2.63, -52.51, 0, -0.00, 0.00
17:49:59.678, 32.63, -2.63, -52.57, 0, -0.00, 0.00
17:50:00.692, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:01.725, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:02.759, 32.63, -2.63, -52.60, 0, 0.04, 0.00
17:50:03.770, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:04.793, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:05.819, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:06.852, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:07.876, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:08.895, 32.63, -2.63, -52.51, 0, -0.00, 0.00
17:50:09.916, 32.60, -2.60, -51.66, 0, -0.00, 0.00
17:50:10.932, 32.60, -2.60, -52.13, 0, -0.00, 0.00
17:50:11.959, 32.62, -2.62, -52.42, 0, -0.00, 0.00
17:50:12.982, 32.60, -2.60, -51.95, 0, 0.04, 0.00
17:50:14.003, 32.59, -2.59, -51.72, 0, -0.00, 0.00
17:50:15.034, 32.60, -2.60, -52.10, 0, -0.00, 0.00
17:50:16.037, 32.57, -2.57, -51.21, 0, -0.00, 0.00
17:50:17.081, 32.57, -2.57, -51.21, 0, -0.00, 0.00
17:50:18.072, 32.56, -2.56, -51.12, 0, -0.00, 0.00
17:50:19.123, 32.56, -2.56, -51.09, 0, -0.00, 0.00
17:50:20.116, 32.55, -2.55, -51.04, 0, -0.00, 0.00
17:50:21.171, 32.53, -2.53, -50.45, 0, -0.00, 0.00
17:50:22.159, 32.54, -2.54, -50.74, 0, -0.00, 0.00
17:50:23.188, 32.54, -2.54, -50.89, 0, 0.04, 0.00
17:50:24.239, 32.53, -2.53, -50.56, 0, -0.00, 0.00
17:50:25.254, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:50:26.258, 32.53, -2.53, -50.65, 0, 0.04, 0.00
17:50:27.292, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:50:28.314, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:50:29.328, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:50:30.349, 32.51, -2.51, -50.12, 0, -0.00, 0.00
17:50:31.401, 32.53, -2.53, -50.74, 0, -0.00, 0.00
17:50:32.388, 32.51, -2.51, -50.15, 0, -0.00, 0.00
17:50:33.416, 32.51, -2.51, -50.03, 0, -0.00, 0.00
17:50:34.438, 32.51, -2.51, -50.12, 0, -0.00, 0.00
17:50:35.465, 32.51, -2.51, -50.12, 0, -0.00, 0.00
17:50:36.493, 32.49, -2.49, -49.59, 0, -0.00, 0.00
17:50:37.529, 32.48, -2.48, -49.50, 0, -0.00, 0.00
17:50:38.542, 32.46, -2.46, -49.15, 0, -0.00, 0.00
17:50:39.551, 32.45, -2.45, -48.94, 0, -0.00, 0.00
17:50:40.573, 32.44, -2.44, -48.79, 0, -0.00, 0.00
17:50:41.607, 32.44, -2.44, -48.79, 0, -0.00, 0.00
17:50:42.633, 32.44, -2.44, -48.74, 0, -0.00, 0.00
17:50:43.651, 32.44, -2.44, -48.68, 0, 0.04, 0.00
17:50:44.696, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:45.692, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:46.728, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:47.751, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:48.777, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:49.793, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:50:50.796, 32.43, -2.43, -48.44, 0, -0.00, 0.00
17:50:51.815, 32.42, -2.42, -48.26, 0, -0.00, 0.00
17:50:52.867, 32.39, -2.39, -47.47, 0, -0.00, 0.00
17:50:53.861, 32.37, -2.37, -47.14, 0, -0.00, 0.00
17:50:54.919, 32.36, -2.36, -47.09, 0, -0.00, 0.00
17:50:55.940, 32.36, -2.36, -47.26, 0, -0.00, 0.00
17:50:56.955, 32.35, -2.35, -46.97, 0, -0.00, 0.00
17:50:57.971, 32.34, -2.34, -46.61, 0, -0.00, 0.00
17:50:58.988, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:51:00.009, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:51:01.032, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:51:02.047, 32.34, -2.34, -46.76, 0, 0.04, 0.00
17:51:03.069, 32.34, -2.34, -46.76, 0, 0.04, 0.00
17:51:04.089, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:51:05.140, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:51:06.151, 32.34, -2.34, -46.67, 0, -0.00, 0.00
17:51:07.172, 32.33, -2.33, -46.61, 0, -0.00, 0.00
17:51:08.189, 32.34, -2.34, -46.82, 0, 0.04, 0.00
17:51:09.222, 32.31, -2.31, -46.06, 0, -0.00, 0.00
17:51:10.235, 32.28, -2.28, -45.32, 0, -0.00, 0.00
17:51:11.277, 32.29, -2.29, -45.73, 0, -0.00, 0.00
17:51:12.275, 32.25, -2.25, -44.65, 0, 0.04, 0.00
17:51:13.296, 32.24, -2.24, -44.82, 0, -0.04, 0.00
17:51:14.324, 32.24, -2.24, -44.79, 0, 0.04, 0.00
17:51:15.365, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:51:16.374, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:51:17.403, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:51:18.424, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:51:19.456, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:51:20.450, 32.24, -2.24, -44.65, 0, -0.04, 0.00
17:51:21.478, 32.24, -2.24, -44.88, 0, -0.00, 0.00
17:51:22.510, 32.22, -2.22, -44.29, 0, -0.00, 0.00
17:51:23.546, 32.20, -2.20, -43.85, 0, 0.04, 0.00
17:51:24.544, 32.19, -2.19, -43.79, 0, 0.04, 0.00
17:51:25.572, 32.18, -2.18, -43.44, 0, -0.00, 0.00
17:51:26.607, 32.16, -2.16, -43.06, 0, 0.04, 0.00
17:51:27.619, 32.16, -2.16, -43.15, 0, -0.00, 0.00
17:51:28.633, 32.14, -2.14, -42.74, 0, -0.00, 0.00
17:51:29.681, 32.14, -2.14, -42.88, 0, 0.04, 0.00
17:51:30.678, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:31.723, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:32.737, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:33.760, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:34.782, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:35.803, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:36.830, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:51:37.842, 32.13, -2.13, -42.44, 0, 0.04, 0.00
17:51:38.876, 32.10, -2.10, -41.80, 0, -0.00, 0.00
17:51:39.908, 32.08, -2.08, -41.27, 0, 0.04, 0.00
17:51:40.918, 32.07, -2.07, -41.45, 0, 0.04, 0.00
17:51:41.928, 32.05, -2.05, -40.69, 0, -0.00, 0.00
17:51:42.949, 32.07, -2.07, -41.56, 0, 0.04, 0.00
17:51:43.983, 32.05, -2.05, -40.74, 0, 0.04, 0.00
17:51:45.011, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:51:46.044, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:51:47.039, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:51:48.085, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:51:49.084, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:51:50.117, 32.04, -2.04, -40.69, 0, -0.00, 0.00
17:51:51.127, 32.02, -2.02, -40.25, 0, -0.00, 0.00
17:51:52.162, 32.03, -2.03, -40.69, 0, -0.00, 0.00
17:51:53.184, 32.01, -2.01, -39.90, 0, -0.00, 0.00
17:51:54.217, 32.00, -2.00, -39.87, 0, -0.00, 0.00
17:51:55.244, 31.97, -1.97, -39.25, 0, -0.00, 0.00
17:51:56.249, 31.96, -1.96, -39.05, 0, -0.00, 0.00
17:51:57.276, 31.95, -1.95, -38.93, 0, 0.04, 0.00
17:51:58.306, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:51:59.316, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:52:00.348, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:52:01.361, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:52:02.381, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:52:03.410, 31.95, -1.95, -39.02, 0, -0.00, 0.00
17:52:04.436, 31.93, -1.93, -38.49, 0, -0.00, 0.00
17:52:05.465, 31.92, -1.92, -38.40, 0, -0.00, 0.00
17:52:06.504, 31.92, -1.92, -38.32, 0, -0.00, 0.00
17:52:07.494, 31.92, -1.92, -38.55, 0, -0.00, 0.00
17:52:08.537, 31.88, -1.88, -37.18, 0, -0.00, 0.00
17:52:09.545, 31.85, -1.85, -36.83, 0, -0.00, 0.00
17:52:10.567, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:52:11.589, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:52:12.613, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:52:13.637, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:52:14.655, 31.85, -1.85, -36.91, 0, 0.04, 0.00
17:52:15.701, 31.85, -1.85, -37.15, 0, -0.00, 0.00
17:52:16.714, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:52:17.735, 31.82, -1.82, -36.04, 0, -0.00, 0.00
17:52:18.753, 31.83, -1.83, -36.74, 0, -0.00, 0.00
17:52:19.770, 31.79, -1.79, -35.48, 0, -0.00, 0.00
17:52:20.809, 31.77, -1.77, -35.25, 0, -0.00, 0.00
17:52:21.809, 31.76, -1.76, -35.19, 0, -0.00, 0.00
17:52:22.858, 31.76, -1.76, -35.10, 0, -0.00, 0.00
17:52:23.879, 31.76, -1.76, -35.16, 0, -0.00, 0.00
17:52:24.902, 31.76, -1.76, -35.16, 0, -0.00, 0.00
17:52:25.922, 31.76, -1.76, -35.16, 0, -0.00, 0.00
17:52:26.922, 31.76, -1.76, -35.16, 0, 0.04, 0.00
17:52:27.973, 31.76, -1.76, -35.16, 0, -0.00, 0.00
17:52:28.990, 31.75, -1.75, -34.90, 0, -0.00, 0.00
17:52:30.005, 31.70, -1.70, -33.59, 0, -0.00, 0.00
17:52:31.021, 31.71, -1.71, -34.14, 0, -0.00, 0.00
17:52:32.048, 31.71, -1.71, -34.11, 0, -0.00, 0.00
17:52:33.094, 31.68, -1.68, -33.42, 0, -0.00, 0.00
17:52:34.082, 31.67, -1.67, -33.39, 0, -0.00, 0.00
17:52:35.125, 31.66, -1.66, -33.12, 0, -0.00, 0.00
17:52:36.159, 31.67, -1.67, -33.50, 0, -0.00, 0.00
17:52:37.156, 31.66, -1.66, -33.15, 0, -0.00, 0.00
17:52:38.200, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:52:39.207, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:52:40.246, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:52:41.262, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:52:42.271, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:52:43.305, 31.66, -1.66, -33.07, 0, -0.00, 0.00
17:52:44.319, 31.63, -1.63, -32.43, 0, -0.00, 0.00
17:52:45.342, 31.66, -1.66, -33.44, 0, 0.04, 0.00
17:52:46.375, 31.59, -1.59, -31.00, 0, 0.04, 0.00
17:52:47.389, 31.60, -1.60, -32.16, 0, -0.00, 0.00
17:52:48.412, 31.59, -1.59, -31.76, 0, -0.00, 0.00
17:52:49.443, 31.57, -1.57, -31.15, 0, -0.00, 0.00
17:52:50.456, 31.57, -1.57, -31.29, 0, -0.00, 0.00
17:52:51.488, 31.56, -1.56, -31.23, 0, -0.00, 0.00
17:52:52.506, 31.57, -1.57, -31.35, 0, 0.04, 0.00
17:52:53.527, 31.57, -1.57, -31.32, 0, -0.00, 0.00
17:52:54.567, 31.56, -1.56, -31.06, 0, -0.00, 0.00
17:52:55.559, 31.57, -1.57, -31.41, 0, -0.00, 0.00
17:52:56.610, 31.54, -1.54, -30.45, 0, -0.00, 0.00
17:52:57.614, 31.48, -1.48, -29.17, 0, -0.00, 0.00
17:52:58.632, 31.53, -1.53, -30.91, 0, -0.00, 0.00
17:52:59.652, 31.48, -1.48, -29.20, 0, -0.00, 0.00
17:53:00.679, 31.53, -1.53, -31.12, 0, 0.04, 0.00
17:53:01.708, 31.47, -1.47, -28.88, 0, -0.00, 0.00
17:53:02.727, 31.47, -1.47, -29.37, 0, -0.00, 0.00
17:53:03.755, 31.46, -1.46, -29.14, 0, -0.00, 0.00
17:53:04.791, 31.47, -1.47, -29.49, 0, -0.00, 0.00
17:53:05.815, 31.47, -1.47, -29.40, 0, -0.00, 0.00
17:53:06.812, 31.47, -1.47, -29.40, 0, -0.00, 0.00
17:53:07.839, 31.44, -1.44, -28.53, 0, -0.00, 0.00
17:53:08.865, 31.45, -1.45, -29.17, 0, -0.00, 0.00
17:53:09.886, 31.40, -1.40, -27.58, 0, -0.00, 0.00
17:53:10.903, 31.41, -1.41, -28.24, 0, -0.00, 0.00
17:53:11.952, 31.41, -1.41, -28.27, 0, -0.00, 0.00
17:53:12.957, 31.41, -1.41, -28.24, 0, -0.00, 0.00
17:53:13.997, 31.37, -1.37, -27.11, 0, -0.00, 0.00
17:53:14.995, 31.35, -1.35, -26.79, 0, -0.00, 0.00
17:53:16.031, 31.37, -1.37, -27.72, 0, -0.00, 0.00
17:53:17.046, 31.37, -1.37, -27.49, 0, -0.00, 0.00
17:53:18.072, 31.37, -1.37, -27.49, 0, -0.00, 0.00
17:53:19.106, 31.37, -1.37, -27.49, 0, -0.00, 0.00
17:53:20.128, 31.37, -1.37, -27.40, 0, 0.04, 0.00
17:53:21.138, 31.32, -1.32, -25.78, 0, -0.00, 0.00
17:53:22.160, 31.31, -1.31, -26.07, 0, -0.00, 0.00
17:53:23.200, 31.28, -1.28, -25.29, 0, -0.00, 0.00
17:53:24.204, 31.31, -1.31, -26.62, 0, -0.00, 0.00
17:53:25.235, 31.28, -1.28, -25.23, 0, -0.00, 0.00
17:53:26.268, 31.28, -1.28, -25.58, 0, -0.00, 0.00
17:53:27.289, 31.28, -1.28, -25.58, 0, 0.04, 0.00
17:53:28.313, 31.28, -1.28, -25.58, 0, -0.00, 0.00
17:53:29.314, 31.28, -1.28, -25.58, 0, -0.00, 0.00
17:53:30.343, 31.27, -1.27, -25.23, 0, -0.00, 0.00
17:53:31.363, 31.26, -1.26, -25.17, 0, 0.04, 0.00
17:53:32.388, 31.22, -1.22, -24.10, 0, -0.00, 0.00
17:53:33.423, 31.18, -1.18, -23.26, 0, 0.04, 0.00
17:53:34.442, 31.20, -1.20, -24.19, 0, -0.00, 0.00
17:53:35.444, 31.20, -1.20, -24.01, 0, -0.00, 0.00
17:53:36.465, 31.19, -1.19, -23.58, 0, -0.00, 0.00
17:53:37.496, 31.18, -1.18, -23.64, 0, -0.00, 0.00
17:53:38.530, 31.18, -1.18, -23.67, 0, -0.00, 0.00
17:53:39.534, 31.18, -1.18, -23.67, 0, 0.04, 0.00
17:53:40.567, 31.18, -1.18, -23.67, 0, -0.00, 0.00
17:53:41.583, 31.18, -1.18, -23.67, 0, -0.00, 0.00
17:53:42.616, 31.18, -1.18, -23.67, 0, -0.00, 0.00
17:53:43.656, 31.18, -1.18, -23.67, 0, -0.00, 0.00
17:53:44.648, 31.13, -1.13, -22.19, 0, -0.00, 0.00
17:53:45.699, 31.16, -1.16, -23.38, 0, -0.00, 0.00
17:53:46.706, 31.12, -1.12, -22.02, 0, -0.00, 0.00
17:53:47.742, 31.12, -1.12, -22.48, 0, -0.00, 0.00
17:53:48.759, 31.13, -1.13, -22.63, 0, -0.00, 0.00
17:53:49.771, 31.09, -1.09, -21.36, 0, -0.00, 0.00
17:53:50.787, 31.09, -1.09, -21.76, 0, -0.00, 0.00
17:53:51.817, 31.09, -1.09, -21.76, 0, -0.00, 0.00
17:53:52.856, 31.09, -1.09, -21.76, 0, -0.00, 0.00
17:53:53.850, 31.09, -1.09, -21.76, 0, -0.00, 0.00
17:53:54.882, 31.08, -1.08, -21.42, 0, -0.00, 0.00
17:53:55.898, 31.09, -1.09, -21.79, 0, -0.00, 0.00
17:53:56.925, 31.04, -1.04, -20.32, 0, -0.00, 0.00
17:53:57.948, 31.00, -1.00, -19.66, 0, -0.00, 0.00
17:53:58.985, 30.99, -0.99, -19.77, 0, -0.08, 0.00
17:53:59.997, 30.99, -0.99, -19.86, 0, -0.00, 0.00
17:54:01.020, 30.99, -0.99, -19.86, 0, 0.04, 0.00
17:54:02.051, 30.99, -0.99, -19.86, 0, 0.04, 0.00
17:54:03.067, 30.99, -0.99, -19.86, 0, -0.00, 0.00
17:54:04.100, 30.98, -0.98, -19.43, 0, -0.00, 0.00
17:54:05.123, 30.95, -0.95, -18.71, 0, -0.00, 0.00
17:54:06.139, 30.96, -0.96, -19.17, 0, -0.00, 0.00
17:54:07.166, 30.93, -0.93, -18.24, 0, -0.00, 0.00
17:54:08.178, 30.93, -0.93, -18.53, 0, 0.04, 0.00
17:54:09.207, 30.90, -0.90, -17.67, 0, 0.04, 0.00
17:54:10.216, 30.90, -0.90, -17.96, 0, -0.00, 0.00
17:54:11.258, 30.90, -0.90, -17.96, 0, -0.00, 0.00
17:54:12.255, 30.90, -0.90, -17.96, 0, -0.00, 0.00
17:54:13.282, 30.90, -0.90, -17.96, 0, 0.04, 0.00
17:54:14.312, 30.90, -0.90, -17.96, 0, 0.04, 0.00
17:54:15.339, 30.87, -0.87, -17.18, 0, -0.00, 0.00
17:54:16.372, 30.87, -0.87, -17.27, 0, -0.00, 0.00
17:54:17.376, 30.85, -0.85, -16.98, 0, -0.00, 0.00
17:54:18.407, 30.81, -0.81, -15.89, 0, -0.00, 0.00
17:54:19.426, 30.83, -0.83, -16.81, 0, -0.00, 0.00
17:54:20.436, 30.80, -0.80, -15.77, 0, -0.04, 0.00
17:54:21.469, 30.80, -0.80, -16.06, 0, -0.00, 0.00
17:54:22.486, 30.80, -0.80, -16.06, 0, -0.00, 0.00
17:54:23.521, 30.80, -0.80, -16.06, 0, -0.00, 0.00
17:54:24.542, 30.80, -0.80, -16.06, 0, -0.00, 0.00
17:54:25.583, 30.80, -0.80, -16.06, 0, -0.00, 0.00
17:54:26.591, 30.78, -0.78, -15.46, 0, 0.04, 0.00
17:54:27.627, 30.77, -0.77, -15.31, 0, -0.00, 0.00
17:54:28.615, 30.77, -0.77, -15.43, 0, -0.00, 0.00
17:54:29.674, 30.72, -0.72, -13.96, 0, -0.00, 0.00
17:54:30.694, 30.74, -0.74, -14.88, 0, -0.00, 0.00
17:54:31.716, 30.71, -0.71, -13.88, 0, -0.00, 0.00
17:54:32.732, 30.71, -0.71, -14.16, 0, -0.00, 0.00
17:54:33.747, 30.71, -0.71, -14.16, 0, -0.00, 0.00
17:54:34.769, 30.71, -0.71, -14.16, 0, -0.00, 0.00
17:54:35.784, 30.71, -0.71, -14.16, 0, -0.00, 0.00
17:54:36.806, 30.70, -0.70, -13.99, 0, -0.00, 0.00
17:54:37.824, 30.70, -0.70, -13.96, 0, -0.00, 0.00
17:54:38.846, 30.67, -0.67, -12.96, 0, 0.04, 0.00
17:54:39.896, 30.66, -0.66, -13.13, 0, -0.00, 0.00
17:54:40.905, 30.63, -0.63, -12.33, 0, -0.00, 0.00
17:54:41.909, 30.61, -0.61, -12.10, 0, -0.00, 0.00
17:54:42.960, 30.61, -0.61, -12.27, 0, -0.00, 0.00
17:54:43.970, 30.61, -0.61, -12.27, 0, -0.00, 0.00
