Timestamp, Temperature (ÂºC), Error,  Output power (W), PWM output, Current, PWM / Current
18:00:32.724, 29.95, 0.05, 0.91, 42, 0.75, 56.00
18:00:33.745, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:00:34.769, 29.95, 0.05, 0.91, 42, 0.79, 53.33
18:00:35.789, 29.95, 0.05, 0.91, 42, 0.34, 124.69
18:00:36.806, 29.95, 0.05, 0.91, 42, 1.05, 39.98
18:00:37.827, 29.95, 0.05, 0.91, 42, 0.49, 86.23
18:00:38.844, 29.95, 0.05, 0.91, 42, 1.31, 31.98
18:00:39.865, 29.95, 0.05, 0.91, 42, 0.56, 74.71
18:00:40.893, 29.95, 0.05, 0.91, 42, 0.56, 74.71
18:00:41.904, 29.95, 0.05, 0.91, 42, 0.75, 56.00
18:00:42.932, 29.97, 0.03, 0.31, 21, 0.30, 70.17
18:00:43.948, 29.97, 0.03, 0.68, 42, 0.45, 93.43
18:00:45.003, 29.96, 0.04, 0.96, 42, 0.30, 140.34
18:00:46.021, 29.98, 0.02, 0.08, 21, 1.01, 20.73
18:00:47.040, 29.96, 0.04, 0.94, 42, 0.15, 281.80
18:00:48.038, 30.00, -0.00, -0.37, 0, 1.28, 0.00
18:00:49.072, 30.01, -0.01, -0.26, 0, -0.00, 0.00
18:00:50.112, 30.00, -0.00, 0.08, 21, -0.00, -17507.10
18:00:51.127, 30.00, -0.00, -0.09, 0, 0.45, 0.00
18:00:52.149, 30.03, -0.03, -0.83, 0, -0.00, 0.00
18:00:53.176, 30.03, -0.03, -0.57, 0, -0.00, 0.00
18:00:54.197, 30.03, -0.03, -0.66, 0, -0.00, 0.00
18:00:55.220, 30.05, -0.05, -1.14, 0, -0.00, 0.00
18:00:56.229, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:00:57.241, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:00:58.291, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:00:59.307, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:00.318, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:01.361, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:02.384, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:03.400, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:04.425, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:05.437, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:06.458, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:07.474, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:08.492, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:09.541, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:10.564, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:11.576, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:12.594, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:13.604, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:14.627, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:15.677, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:16.698, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:17.721, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:18.743, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:19.755, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:20.768, 30.05, -0.05, -0.97, 0, 0.07, 0.00
18:01:21.795, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:22.807, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:23.849, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:24.861, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:25.871, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:26.903, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:01:27.949, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:01:28.937, 30.05, -0.05, -0.88, 0, -0.00, 0.00
18:01:29.986, 30.04, -0.04, -0.83, 0, -0.00, 0.00
18:01:31.014, 30.05, -0.05, -1.02, 0, -0.00, 0.00
18:01:32.030, 30.04, -0.04, -0.80, 0, -0.00, 0.00
18:01:33.041, 30.03, -0.03, -0.51, 0, -0.00, 0.00
18:01:34.086, 30.03, -0.03, -0.46, 0, -0.00, 0.00
18:01:35.095, 30.03, -0.03, -0.60, 0, -0.00, 0.00
18:01:36.116, 30.03, -0.03, -0.74, 0, -0.00, 0.00
18:01:37.127, 30.02, -0.02, -0.17, 0, -0.00, 0.00
18:01:38.149, 29.99, 0.01, 0.34, 21, -0.00, -17507.10
18:01:39.193, 29.99, 0.01, 0.37, 21, 0.22, 93.68
18:01:40.211, 29.99, 0.01, 0.28, 21, 0.79, 26.66
18:01:41.221, 29.96, 0.04, 1.05, 42, 0.41, 101.95
18:01:42.248, 29.98, 0.02, 0.11, 21, 0.83, 25.45
18:01:43.269, 29.96, 0.04, 0.94, 42, 0.37, 112.18
18:01:44.292, 29.96, 0.04, 0.74, 42, 0.52, 80.05
18:01:45.307, 29.97, 0.03, 0.57, 21, 0.60, 35.01
18:01:46.353, 29.95, 0.05, 1.05, 42, 0.07, 568.18
18:01:47.376, 29.99, 0.01, -0.03, 0, 0.49, 0.00
18:01:48.401, 29.95, 0.05, 1.22, 42, -0.00, -35014.19
18:01:49.412, 29.95, 0.05, 0.91, 42, 1.01, 41.46
18:01:50.431, 29.95, 0.05, 0.91, 42, 0.37, 112.18
18:01:51.453, 29.96, 0.04, 0.82, 42, 1.46, 28.70
18:01:52.464, 29.95, 0.05, 0.94, 42, 0.52, 80.05
18:01:53.511, 29.95, 0.05, 0.91, 42, 1.16, 36.11
18:01:54.534, 29.97, 0.03, 0.40, 21, 0.64, 32.95
18:01:55.560, 29.95, 0.05, 1.08, 42, 0.15, 281.80
18:01:56.569, 29.95, 0.05, 0.91, 42, 0.83, 50.90
18:01:57.585, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:01:58.628, 29.95, 0.05, 0.91, 42, 0.75, 56.00
18:01:59.646, 29.95, 0.05, 0.91, 42, 0.34, 124.69
18:02:00.655, 29.95, 0.05, 0.91, 42, 1.31, 31.98
18:02:01.678, 29.95, 0.05, 0.91, 42, 0.56, 74.71
18:02:02.692, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:02:03.738, 29.95, 0.05, 0.91, 42, 0.79, 53.33
18:02:04.748, 29.95, 0.05, 0.91, 42, 0.34, 124.69
18:02:05.767, 29.95, 0.05, 0.91, 42, 0.98, 43.06
18:02:06.792, 29.95, 0.05, 0.91, 42, 0.37, 112.18
18:02:07.808, 29.95, 0.05, 0.91, 42, 1.05, 39.98
18:02:08.857, 29.96, 0.04, 0.74, 42, 0.30, 140.34
18:02:09.885, 29.95, 0.05, 0.96, 42, 1.20, 34.98
18:02:10.908, 29.97, 0.03, 0.48, 21, 0.45, 46.72
18:02:11.924, 29.96, 0.04, 0.96, 42, 0.71, 58.95
18:02:12.945, 29.98, 0.02, 0.08, 21, 0.37, 56.09
18:02:13.962, 29.99, 0.01, 0.17, 21, 0.71, 29.48
18:02:14.983, 29.98, 0.02, 0.48, 21, 0.19, 112.54
18:02:16.005, 30.00, -0.00, -0.20, 0, 0.71, 0.00
18:02:17.020, 30.00, -0.00, -0.00, 0, 0.04, 0.00
18:02:18.039, 30.01, -0.01, -0.34, 0, -0.00, 0.00
18:02:19.087, 30.01, -0.01, -0.14, 0, -0.00, 0.00
18:02:20.103, 30.00, -0.00, -0.00, 0, -0.00, 0.00
18:02:21.113, 30.03, -0.03, -0.74, 0, 0.04, 0.00
18:02:22.135, 30.03, -0.03, -0.68, 0, -0.00, 0.00
18:02:23.150, 30.00, -0.00, 0.31, 21, -0.00, -17507.10
18:02:24.167, 30.04, -0.04, -1.19, 0, 0.86, 0.00
18:02:25.223, 30.05, -0.05, -1.05, 0, -0.00, 0.00
18:02:26.243, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:27.265, 30.05, -0.05, -0.88, 0, -0.00, 0.00
18:02:28.267, 30.05, -0.05, -1.00, 0, -0.00, 0.00
18:02:29.286, 30.03, -0.03, -0.54, 0, -0.00, 0.00
18:02:30.324, 30.05, -0.05, -1.11, 0, -0.00, 0.00
18:02:31.341, 30.04, -0.04, -0.63, 0, -0.00, 0.00
18:02:32.357, 30.05, -0.05, -1.08, 0, -0.00, 0.00
18:02:33.373, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:34.430, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:35.416, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:02:36.468, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:37.495, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:38.505, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:39.521, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:40.558, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:41.563, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:42.579, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:43.596, 30.04, -0.04, -0.63, 0, -0.00, 0.00
18:02:44.651, 30.05, -0.05, -1.08, 0, -0.00, 0.00
18:02:45.673, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:46.695, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:47.701, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:48.710, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:49.732, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:50.771, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:51.788, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:52.818, 30.04, -0.04, -0.80, 0, -0.00, 0.00
18:02:53.836, 30.05, -0.05, -1.02, 0, -0.00, 0.00
18:02:54.869, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:55.894, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:02:56.912, 30.05, -0.05, -0.88, 0, -0.00, 0.00
18:02:57.921, 30.04, -0.04, -0.65, 0, -0.00, 0.00
18:02:58.951, 30.05, -0.05, -1.00, 0, -0.00, 0.00
18:02:59.971, 30.02, -0.02, -0.23, 0, 0.04, 0.00
18:03:00.998, 30.03, -0.03, -0.63, 0, -0.00, 0.00
18:03:02.020, 30.01, -0.01, -0.06, 0, -0.00, 0.00
18:03:03.043, 30.00, 0.00, 0.20, 21, -0.00, -17507.10
18:03:04.059, 30.00, -0.00, -0.03, 0, 0.15, 0.00
18:03:05.079, 29.99, 0.01, 0.42, 21, -0.00, -17507.10
18:03:06.101, 29.98, 0.02, 0.54, 21, 0.30, 70.17
18:03:07.125, 29.99, 0.01, 0.11, 21, 0.90, 23.33
18:03:08.146, 29.95, 0.05, 1.25, 42, 0.41, 101.95
18:03:09.195, 29.95, 0.05, 0.91, 42, 1.58, 26.64
18:03:10.218, 29.95, 0.05, 0.91, 42, 0.83, 50.90
18:03:11.211, 29.96, 0.04, 0.74, 42, 0.19, 225.08
18:03:12.261, 29.96, 0.04, 0.88, 42, 0.94, 44.79
18:03:13.271, 29.95, 0.05, 0.94, 42, 0.30, 140.34
18:03:14.286, 29.95, 0.05, 0.91, 42, 1.31, 31.98
18:03:15.309, 29.95, 0.05, 0.91, 42, 0.45, 93.43
18:03:16.329, 29.95, 0.05, 0.91, 42, 0.94, 44.79
18:03:17.346, 29.95, 0.05, 0.91, 42, 0.90, 46.65
18:03:18.396, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:03:19.407, 29.95, 0.05, 0.91, 42, 1.20, 34.98
18:03:20.438, 29.95, 0.05, 0.91, 42, 0.37, 112.18
18:03:21.457, 29.95, 0.05, 0.91, 42, 1.50, 27.98
18:03:22.486, 29.95, 0.05, 1.16, 42, 0.30, 140.34
18:03:23.504, 29.95, 0.05, 0.82, 42, 1.28, 32.92
18:03:24.535, 29.97, 0.03, 0.48, 21, 0.26, 80.24
18:03:25.531, 29.95, 0.05, 1.05, 42, 0.75, 56.00
18:03:26.587, 29.96, 0.04, 0.82, 42, 0.37, 112.18
18:03:27.575, 29.95, 0.05, 0.94, 42, 1.54, 27.29
18:03:28.629, 29.96, 0.04, 0.65, 42, 0.49, 86.23
18:03:29.642, 29.95, 0.05, 0.99, 42, 0.19, 225.08
18:03:30.657, 29.95, 0.05, 0.91, 42, 0.90, 46.65
18:03:31.679, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:03:32.701, 29.94, 0.06, 1.33, 42, 0.83, 50.90
18:03:33.724, 29.95, 0.05, 0.77, 42, 0.83, 50.90
18:03:34.766, 29.95, 0.05, 0.91, 42, 0.56, 74.71
18:03:35.757, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:03:36.807, 29.95, 0.05, 0.91, 42, 1.13, 37.31
18:03:37.823, 29.95, 0.05, 0.91, 42, 0.41, 101.95
18:03:38.836, 29.95, 0.05, 0.91, 42, 1.46, 28.70
18:03:39.856, 29.95, 0.05, 0.91, 42, 0.52, 80.05
18:03:40.904, 29.95, 0.05, 0.91, 42, 0.60, 70.03
18:03:41.919, 29.95, 0.05, 0.91, 42, 0.60, 70.03
18:03:42.946, 29.95, 0.05, 0.91, 42, 0.19, 225.08
18:03:43.964, 29.95, 0.05, 0.91, 42, 0.64, 65.90
18:03:44.980, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:03:46.000, 29.95, 0.05, 0.91, 42, 0.79, 53.33
18:03:47.015, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:03:48.038, 29.96, 0.04, 0.65, 42, 0.75, 56.00
18:03:49.053, 29.95, 0.05, 0.99, 42, 0.37, 112.18
18:03:50.104, 29.97, 0.03, 0.48, 21, 1.39, 15.12
18:03:51.127, 29.96, 0.04, 0.88, 42, 0.26, 160.48
18:03:52.136, 29.96, 0.04, 0.79, 42, 1.50, 27.98
18:03:53.152, 29.95, 0.05, 0.96, 42, 0.45, 93.43
18:03:54.203, 29.96, 0.04, 0.74, 42, 1.28, 32.92
18:03:55.224, 29.98, 0.02, 0.11, 21, 0.41, 50.98
18:03:56.240, 29.99, 0.01, -0.00, 0, 0.79, 0.00
18:03:57.251, 29.99, 0.01, 0.28, 21, -0.00, -17507.10
18:03:58.266, 29.99, 0.01, 0.05, 0, 0.52, 0.00
18:03:59.312, 30.00, -0.00, -0.14, 0, -0.00, 0.00
18:04:00.332, 30.01, -0.01, -0.40, 0, -0.00, 0.00
18:04:01.343, 30.01, -0.01, -0.20, 0, -0.00, 0.00
18:04:02.352, 30.03, -0.03, -0.74, 0, -0.00, 0.00
18:04:03.398, 30.04, -0.04, -0.83, 0, -0.00, 0.00
18:04:04.414, 30.04, -0.04, -0.91, 0, -0.00, 0.00
18:04:05.425, 30.03, -0.03, -0.43, 0, -0.00, 0.00
18:04:06.447, 30.05, -0.05, -1.08, 0, -0.00, 0.00
18:04:07.462, 30.05, -0.05, -1.00, 0, -0.00, 0.00
18:04:08.512, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:09.534, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:10.549, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:11.573, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:04:12.593, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:13.603, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:14.648, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:15.654, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:16.669, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:17.720, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:18.730, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:19.739, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:20.784, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:21.800, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:04:22.817, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:23.838, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:24.848, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:25.893, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:26.914, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:27.943, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:28.965, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:04:29.980, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:30.997, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:32.017, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:33.033, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:34.049, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:04:35.077, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:36.122, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:37.138, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:38.159, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:39.181, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:40.210, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:04:41.225, 30.02, -0.02, -0.20, 0, -0.00, 0.00
18:04:42.234, 30.03, -0.03, -0.54, 0, 0.04, 0.00
18:04:43.256, 30.04, -0.04, -1.03, 0, -0.00, 0.00
18:04:44.271, 30.01, -0.01, 0.08, 21, -0.00, -17507.10
18:04:45.324, 30.03, -0.03, -0.83, 0, 0.34, 0.00
18:04:46.344, 30.01, -0.01, 0.14, 21, -0.00, -17507.10
18:04:47.360, 30.01, -0.01, -0.12, 0, 0.79, 0.00
18:04:48.382, 29.99, 0.01, 0.31, 21, 0.04, 577.55
18:04:49.406, 29.97, 0.03, 0.85, 42, 0.11, 376.75
18:04:50.432, 29.97, 0.03, 0.71, 42, 0.75, 56.00
18:04:51.452, 29.95, 0.05, 1.02, 42, 0.34, 124.69
18:04:52.475, 29.97, 0.03, 0.31, 21, 0.83, 25.45
18:04:53.503, 29.95, 0.05, 1.11, 42, 0.19, 225.08
18:04:54.525, 29.96, 0.04, 0.82, 42, 1.13, 37.31
18:04:55.546, 29.95, 0.05, 0.94, 42, 0.34, 124.69
18:04:56.562, 29.95, 0.05, 0.91, 42, 1.46, 28.70
18:04:57.582, 29.96, 0.04, 0.82, 42, 0.41, 101.95
18:04:58.592, 29.95, 0.05, 0.94, 42, 0.60, 70.03
18:04:59.645, 29.95, 0.05, 0.91, 42, 0.71, 58.95
18:05:00.660, 29.95, 0.05, 0.91, 42, 0.22, 187.37
18:05:01.662, 29.95, 0.05, 0.91, 42, 1.13, 37.31
18:05:02.715, 29.95, 0.05, 0.91, 42, 0.41, 101.95
18:05:03.719, 29.95, 0.05, 0.91, 42, 1.58, 26.64
18:05:04.735, 29.95, 0.05, 0.91, 42, 0.41, 101.95
18:05:05.768, 29.95, 0.05, 0.91, 42, 1.54, 27.29
18:05:06.784, 29.95, 0.05, 0.91, 42, 0.94, 44.79
18:05:07.814, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:05:08.851, 29.95, 0.05, 0.91, 42, 1.46, 28.70
18:05:09.874, 29.95, 0.05, 0.91, 42, 0.60, 70.03
18:05:10.900, 29.95, 0.05, 0.91, 42, 0.19, 225.08
18:05:11.899, 29.95, 0.05, 0.91, 42, 1.20, 34.98
18:05:12.926, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:05:13.931, 29.95, 0.05, 0.91, 42, 1.05, 39.98
18:05:14.986, 29.95, 0.05, 0.91, 42, 0.90, 46.65
18:05:15.985, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:05:17.031, 29.95, 0.05, 0.91, 42, 1.05, 39.98
18:05:18.028, 29.95, 0.05, 0.91, 42, 0.60, 70.03
18:05:19.078, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:05:20.097, 29.95, 0.05, 0.91, 42, 1.35, 31.09
18:05:21.123, 29.95, 0.05, 0.91, 42, 0.30, 140.34
18:05:22.116, 29.95, 0.05, 0.91, 42, 1.43, 29.45
18:05:23.135, 29.95, 0.05, 0.91, 42, 0.64, 65.90
18:05:24.165, 29.95, 0.05, 0.91, 42, 0.26, 160.48
18:05:25.216, 29.96, 0.04, 0.82, 42, 1.24, 33.92
18:05:26.209, 29.96, 0.04, 0.68, 42, 0.34, 124.69
18:05:27.230, 29.97, 0.03, 0.40, 21, 1.05, 19.99
18:05:28.264, 29.97, 0.03, 0.51, 21, 0.22, 93.68
18:05:29.279, 29.99, 0.01, -0.09, 0, 0.83, 0.00
18:05:30.301, 29.98, 0.02, 0.54, 21, -0.00, -17507.10
18:05:31.345, 29.99, 0.01, 0.05, 0, 0.11, 0.00
18:05:32.374, 30.01, -0.01, -0.43, 0, 0.04, 0.00
18:05:33.378, 30.03, -0.03, -0.83, 0, -0.00, 0.00
18:05:34.398, 30.02, -0.02, -0.20, 0, -0.00, 0.00
18:05:35.416, 30.05, -0.05, -1.28, 0, -0.00, 0.00
18:05:36.444, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:05:37.461, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:38.486, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:05:39.506, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:40.561, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:41.570, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:05:42.591, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:43.600, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:44.622, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:45.644, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:05:46.660, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:47.689, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:48.713, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:49.724, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:50.775, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:51.777, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:52.821, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:53.849, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:54.845, 30.05, -0.05, -1.05, 0, -0.00, 0.00
18:05:55.867, 30.05, -0.05, -0.94, 0, 0.04, 0.00
18:05:56.909, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:57.927, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:05:58.954, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:05:59.977, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:00.974, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:02.008, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:03.025, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:04.048, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:05.075, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:06.105, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:07.135, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:08.163, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:09.167, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:10.199, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:11.228, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:12.255, 30.05, -0.05, -0.97, 0, 0.04, 0.00
18:06:13.264, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:14.269, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:15.308, 30.05, -0.05, -0.97, 0, -0.00, 0.00
18:06:16.325, 30.04, -0.04, -0.80, 0, 0.04, 0.00
18:06:17.348, 30.01, -0.01, 0.25, 21, -0.00, -17507.10
18:06:18.379, 30.03, -0.03, -0.71, 0, 0.37, 0.00
18:06:19.386, 30.04, -0.04, -0.94, 0, -0.00, 0.00
18:06:20.404, 29.97, 0.03, 1.33, 42, 0.04, 1155.10